type,basisOfRecord,ocurrenceID,rightsHolder,institutionID,institutionCode,collectionCode,datasetName,catalogNumber,recordedBy,sex,lifeStage,reproductiveCondition,molt,eventDate,year,month,day,habitat,habitatVerbatim,country,countryCode,county,municipality,locality,verbatimLocality,elevation,decimalLatitude,decimalLongitude,geodeticDatum,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,scientificName,acceptedNameUsage,Kingdom,phylum,class,order,family,genus,scientificNameAutorship,vernacularNameEnglish,migratoryStatus,weight,weightUnit,weightVerbatim,totalCulmen,totalCulmenUnit,totalCulmenVerbatim,billDepth,billDepthUnit,billDepthVerbatim,billWidth,billWidthUnit,billWidthVerbatim,gape,gapeUnit,gapeVerbatim,wingLength,wingLengthUnit,wingLengthVerbatim,tailLength,tailLengthUnit,tailLengthVerbatim,tarsusLength,tarsusLengthUnit,tarsusLengthVerbatim,totalLength,totalLengthUnit,totalLengthVerbatim
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03875,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03875,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,Body molt,2019-02-26,2019,2,26,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Mionectes oleagineus,Mionectes oleagineus,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Mionectes,"(Linchtenstein, 1823)",Ochre-bellied Flycatcher,Resident,,,,,,,,,,,,,,,,,,,,,,,,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03876,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03876,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,Flight feather and body molt,2019-02-26,2019,2,26,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Polioptila plumbea,Polioptila plumbea,Animal,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,"(Gmelin, 1788)",Tropical Gnatcatcher,Resident,6,g,,9.97,mm,,2.36,mm,,3.37,mm,,,,,46,mm,,46,mm,,20.8,mm,,99,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03877,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03877,"LDMG, WDTE",Undetermined,Inmature,Non-reproductive,Body molt,2019-02-26,2019,2,26,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Stilpnia vitriolina,Stilpnia vitriolina,Animal,Chordata,Aves,Passeriformes,Thraupidae,Stilpnia,"(Cabanis, 1850)",Scrub Tanager,Resident,23,g,,10.4,mm,,5.75,mm,,5.45,mm,,,,,74,mm,,61,mm,,18.47,mm,,145,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03878,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03878,"LDMG, WDTE",Undetermined,Inmature,Non-reproductive,,2019-02-26,2019,2,26,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Saltator striatipectus,Saltator striatipectus,Animal,Chordata,Aves,Passeriformes,Thraupidae,Saltator,"(Lafresnaye, 1847)",Streaked Saltator,Resident,,,,,,,11.19,mm,,9.97,mm,,,,,90,mm,,88,mm,,23.68,mm,,202,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03879,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03879,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,Flight feather and body molt,2019-02-26,2019,2,26,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Tangara gyrola,Tangara gyrola,Animal,Chordata,Aves,Passeriformes,Thraupidae,Tangara,"(Linnaeus, 1758)",Bay-headed Tanager,Resident,23,g,,10.73,mm,,5.82,mm,,5.38,mm,,,,,82,mm,,54,mm,,22.77,mm,,136,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03880,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03880,"LDMG, WDTE",Undetermined,Inmature,Non-reproductive,,2019-02-26,2019,2,26,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Thraupis episcopus,Thraupis episcopus,Animal,Chordata,Aves,Passeriformes,Thraupidae,Thraupis,"(Linnaeus, 1766)",Blue-gray Tanager,Resident,33,g,,12.36,mm,,6.68,mm,,6.7,mm,,,,,92,mm,,70,mm,,19.27,mm,,170,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03881,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03881,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,,2019-02-26,2019,2,26,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Stelgidopteryx ruficollis,Stelgidopteryx ruficollis,Animal,Chordata,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,"(Vieillot, 1817)",Southern Rough-winged Swallow,Resident,16,g,,6.53,mm,,2.96,mm,,4.53,mm,,,,,119,mm,outlier,58,mm,,,,,119,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03882,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03882,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,,2019-02-26,2019,2,26,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Thraupis episcopus,Thraupis episcopus,Animal,Chordata,Aves,Passeriformes,Thraupidae,Thraupis,"(Linnaeus, 1766)",Blue-gray Tanager,Resident,,,,,,,,,,,,,,,,,,,,,,,,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03883,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03883,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,Flight feather molt,2019-02-26,2019,2,26,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Stelgidopteryx ruficollis,Stelgidopteryx ruficollis,Animal,Chordata,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,"(Vieillot, 1817)",Southern Rough-winged Swallow,Resident,,,,,,,,,,,,,,,,,,,,,,,,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03884,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03884,"LDMG, WDTE",Undetermined,Undetermined,Non-reproductive,,2019-02-27,2019,2,27,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Myiodynastes maculatus,Myiodynastes maculatus,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Myiodynastes,"(Statius Muller, 1766)",Streaked Flycatcher,Resident,,,,21.98,mm,,9.23,mm,,10.63,mm,,,,,111,mm,,,,,20.21,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03885,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03885,"LDMG, WDTE",Undetermined,Undetermined,Non-reproductive,,2019-02-27,2019,2,27,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Stelgidopteryx ruficollis,Stelgidopteryx ruficollis,Animal,Chordata,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,"(Vieillot, 1817)",Southern Rough-winged Swallow,Resident,,,,,,,,,,,,,,,,,,,,,,,,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03886,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03886,"LDMG, WDTE",Female,Undetermined,Non-reproductive,,2019-02-27,2019,2,27,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Anthracothorax nigricollis,Anthracothorax nigricollis,Animal,Chordata,Aves,Apodiformes,Trochilidae,Anthracothorax,"(Vieillot, 1817)",Black-throated Mango,Resident,9,g,,26.09,mm,,2.66,mm,,3.13,mm,,,,,69,mm,,45,mm,,,,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03887,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03887,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,Flight feather and body molt,2019-02-27,2019,2,27,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Hemithraupis guira,Hemithraupis guira,Animal,Chordata,Aves,Passeriformes,Thraupidae,Hemithraupis,"(Linnaeus, 1766)",Guira Tanager,Resident,,,,11.68,mm,,5.18,mm,,6.14,mm,,,,,64,mm,,59,mm,,16.51,mm,,134,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03888,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03888,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,Body molt,2019-02-27,2019,2,27,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Thraupis episcopus,Thraupis episcopus,Animal,Chordata,Aves,Passeriformes,Thraupidae,Thraupis,"(Linnaeus, 1766)",Blue-gray Tanager,Resident,,,,,,,,,,,,,,,,,,,,,,,,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03889,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03889,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,,2019-02-27,2019,2,27,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Amazilia tzacatl,Amazilia tzacatl,Animal,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,"(De la Llave, 1833)",Rufous-tailed Hummingbird,Resident,,,,,,,,,,,,,,,,,,,,,,,,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03890,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03890,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,Body molt,2019-02-27,2019,2,27,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Amazilia tzacatl,Amazilia tzacatl,Animal,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,"(De la Llave, 1833)",Rufous-tailed Hummingbird,Resident,6,g,,9.96,mm,outlier,1.19,mm,,2.24,mm,outlier,,,,58,mm,,38,mm,,,,,103,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03891,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03891,"LDMG, WDTE",Undetermined,Adult,Non-reproductive,Body molt,2019-02-27,2019,2,27,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Setophaga fusca,Setophaga fusca,Animal,Chordata,Aves,Passeriformes,Parulidae,Setophaga,"(Statius Muller, 1776)",Blackburnian Warbler,Migratory,9,g,,9.25,mm,outlier,3.47,mm,,3.71,mm,,,,,64,mm,,49,mm,,19.73,mm,,109,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03892,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03892,"LDMG, WDTE",Undetermined,Inmature,Non-reproductive,Body molt,2019-02-27,2019,2,27,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Belalcázar,Corregimiento La Zainera,,1237,5.030611,-75.815528,WGS84,"5°01'50.20"" N 75° 48'55.90"" W","5°01'50.20"" N","75° 48'55.90"" W",UTM18,Leptotila verreauxi,Leptotila verreauxi,Animal,Chordata,Aves,Columbiformes,Columbidae,Leptotila,"(Bonaparte, 1855)",White-tipped Dove,Resident,132,g,,15.3,mm,,,,,3.53,mm,,,,,135,mm,,95,mm,,31.77,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03893,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03893,"ETMS, JCRR",Undetermined,Adult,Reproductive,,2019-03-15,2019,3,15,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Mionectes oleagineus,Mionectes oleagineus,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Mionectes,"(Linchtenstein, 1823)",Ochre-bellied Flycatcher,Resident,11,g,,10.46,mm,,3.38,mm,,3.95,mm,,,,,61,mm,,48,mm,,18.09,mm,,120,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03894,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03894,"ETMS, JCRR",Undetermined,Adult,Non-reproductive,Body molt,2019-03-15,2019,3,15,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Amazilia tzacatl,Amazilia tzacatl,Animal,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,"(De la Llave, 1833)",Rufous-tailed Hummingbird,Resident,4,g,,22.93,mm,,2.37,mm,,3.57,mm,,,,,53,mm,,44,mm,outlier,5,mm,,96,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03895,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03895,"ETMS, JCRR",Female,Adult,Non-reproductive,,2019-03-15,2019,3,15,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Oporornis agilis,Oporornis agilis,Animal,Chordata,Aves,Passeriformes,Parulidae,Oporornis,"(A.Wilson, 1812)",Connecticut Warbler,Migratory,13,g,,12.51,mm,,3.5,mm,,3.97,mm,,,,,58,mm,,45,mm,,21.04,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03896,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03896,"ETMS, JCRR",Undetermined,Adult,Reproductive,,2019-03-16,2019,3,16,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Myiophobus fasciatus,Myiophobus fasciatus,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Myiophobus,"(Statius Muller, 1766)",Bran-colored Flycatcher,Resident,12,g,,12.69,mm,,3.32,mm,,5.32,mm,,,,,57,mm,,50,mm,,18.76,mm,,123,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03897,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03897,"ETMS, JCRR",Undetermined,Adult,Non-reproductive,Flight feather and body molt,2019-03-16,2019,3,16,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Amazilia tzacatl,Amazilia tzacatl,Animal,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,"(De la Llave, 1833)",Rufous-tailed Hummingbird,Resident,4,g,,22.38,mm,,3.08,mm,,3.68,mm,,,,,52,mm,,34,mm,,5,mm,,104,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03898,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03898,"ETMS, JCRR",Male,Inmature,Non-reproductive,,2019-03-16,2019,3,16,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Sporophila nigricollis,Sporophila nigricollis,Animal,Chordata,Aves,Passeriformes,Thraupidae,Sporophila,"(Vieillot, 1823)",Yellow-bellied Seedeater,Resident,11,g,,9.04,mm,,5.9,mm,,5.52,mm,,,,,53,mm,,43,mm,,16.81,mm,,110,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03899,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03899,"ETMS, JCRR",Male,Adult,Reproductive,Body molt,2019-03-16,2019,3,16,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Volatinia jacarina,Volatinia jacarina,Animal,Chordata,Aves,Passeriformes,Thraupidae,Volatinia,"(Linnaeus, 1766)",Blue-black Grassquit,Resident,9,g,,12.22,mm,,5.77,mm,,4.93,mm,,,,,48,mm,,48,mm,,16.58,mm,,101,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03900,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03900,"ETMS, JCRR",Undetermined,Inmature,Non-reproductive,,2019-03-16,2019,3,16,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Zimmerius chrysops,Zimmerius chrysops,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Zimmerius,"(P.L.Sclater, 1859)",Golden-faced Tyrannulet,Resident,12,g,,7.88,mm,,3.22,mm,,3.71,mm,,,,,55,mm,,50,mm,,19.5,mm,,113,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03901,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03901,"ETMS, JCRR",Male,Adult,Non-reproductive,,2019-03-16,2019,3,16,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Chlorostilbon melanorhynchus,Chlorostilbon melanorhynchus,Animal,Chordata,Aves,Apodiformes,Trochilidae,Chlorostilbon,"(Gould, 1860)",Western Emerald,Resident,3,g,,15.04,mm,,1.88,mm,,2.85,mm,,,,,45,mm,,30,mm,,3,mm,,72,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03902,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03902,"ETMS, JCRR",Female,Adult,Non-reproductive,Flight feather molt,2019-03-16,2019,3,16,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Phaethornis guy,Phaethornis guy,Animal,Chordata,Aves,Apodiformes,Trochilidae,Phaethornis,"(Lesson, 1833)",Green Hermit,Resident,6,g,,46.66,mm,outlier,2.52,mm,,3.37,mm,,,,,61,mm,,66,mm,,4,mm,,164,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03903,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03903,"ETMS, JCRR",Female,Adult,Non-reproductive,,2019-03-17,2019,3,17,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Chlorostilbon melanorhynchus,Chlorostilbon melanorhynchus,Animal,Chordata,Aves,Apodiformes,Trochilidae,Chlorostilbon,"(Gould, 1860)",Western Emerald,Resident,3,g,,15.86,mm,,2,mm,,2.66,mm,,,,,45,mm,,28,mm,,3,mm,,71,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03904,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03904,"ETMS, JCRR",Female,Inmature,Non-reproductive,Flight feather molt,2019-03-17,2019,3,17,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Sporophila nigricollis,Sporophila nigricollis,Animal,Chordata,Aves,Passeriformes,Thraupidae,Sporophila,"(Vieillot, 1823)",Yellow-bellied Seedeater,Resident,11,g,,9.21,mm,,6.61,mm,,5.34,mm,,,,,53,mm,,42,mm,,17.26,mm,,97,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa03905,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa03905,"ETMS, JCRR",Undetermined,Adult,Non-reproductive,,2019-03-17,2019,3,17,Monocrop,Monocrop: cocoa (Theobroma cacao L.) ,Colombia,CO,Caldas,Manizales,Corregimiento El Remanso,"Corregimiento El Remanso, Vereda La Cabaña",1257,5.097375,-75.597433,WGS84,"5°05'50.55"" N 75°35'50.76"" W","5°05'50.55"" N","75°35'50.76"" W",UTM18,Basileuterus culicivorus,Basileuterus culicivorus,Animal,Chordata,Aves,Passeriformes,Parulidae,Basileuterus,"(Deppe, 1830) ",Golden-crowned Warbler,Resident,10,g,,10.33,mm,,3.64,mm,,4.17,mm,,,,,60,mm,,55,mm,,21.69,mm,,127,mm,
